object,case,width,force,label,frame_idx,time_sec,x_t00,x_t01,x_t02,x_t03,x_t04,x_t05,x_t06,x_t07,x_t08,x_t09,x_t10,x_t11,x_t12,x_t13,x_t14,x_t15,y_t00,y_t01,y_t02,y_t03,y_t04,y_t05,y_t06,y_t07,y_t08,y_t09,y_t10,y_t11,y_t12,y_t13,y_t14,y_t15,z_t00,z_t01,z_t02,z_t03,z_t04,z_t05,z_t06,z_t07,z_t08,z_t09,z_t10,z_t11,z_t12,z_t13,z_t14,z_t15
pacup2,9.2_36_2,9.2,36,2,10,1564627254101.0,0.6666666865348816,0.6627451181411743,0.3490196168422699,0.2823529541492462,0.5215686559677124,0.3960784375667572,0.1882352977991104,0.2078431397676468,0.5529412031173706,0.1725490242242813,0.0,0.0,0.9647058844566345,0.33725491166114807,0.05098039284348488,0.0117647061124444,0.14509804546833038,0.1411764770746231,0.10196078568696976,0.03529411926865578,0.0,0.0,0.0,0.0,0.3529411852359772,0.0,0.027450980618596077,0.0313725508749485,0.7647058963775635,0.13725490868091583,0.09803921729326248,0.05882352963089943,0.16470588743686676,0.16078431904315948,0.13725490868091583,0.07058823853731155,0.019607843831181526,0.0,0.0,0.0,0.3490196168422699,0.0,0.019607843831181526,0.0235294122248888,0.7607843279838562,0.13333334028720856,0.09019608050584793,0.05098039284348488
pacup2,9.2_36_2,9.2,36,2,11,1564627254117.0,0.6705882549285889,0.6745098233222961,0.364705890417099,0.30588236451148987,0.5254902243614197,0.40784314274787903,0.1882352977991104,0.2078431397676468,0.572549045085907,0.20000000298023224,0.0,0.0,0.9764705896377563,0.35686275362968445,0.054901961237192154,0.01568627543747425,0.13725490868091583,0.1411764770746231,0.09803921729326248,0.03921568766236305,0.0,0.0,0.0,0.0,0.3529411852359772,0.0,0.01568627543747425,0.019607843831181526,0.7568627595901489,0.13725490868091583,0.08627451211214066,0.0470588244497776,0.15294118225574493,0.1568627506494522,0.1568627506494522,0.09803921729326248,0.007843137718737125,0.0,0.0,0.0,0.35686275362968445,0.0,0.0235294122248888,0.027450980618596077,0.7607843279838562,0.1411764770746231,0.0941176488995552,0.054901961237192154
pacup2,9.2_36_2,9.2,36,2,12,1564627254132.0,0.6823529601097107,0.686274528503418,0.3764705955982208,0.3137255012989044,0.5372549295425415,0.4156862795352936,0.20000000298023224,0.21960784494876862,0.5568627715110779,0.1764705926179886,0.0,0.0,0.9529411792755127,0.3333333432674408,0.03921568766236305,0.007843137718737125,0.1411764770746231,0.14509804546833038,0.09803921729326248,0.03529411926865578,0.0,0.0,0.0,0.0,0.3607843220233917,0.0,0.0235294122248888,0.0313725508749485,0.7568627595901489,0.13725490868091583,0.0941176488995552,0.062745101749897,0.1411764770746231,0.14509804546833038,0.16862745583057404,0.10588235408067703,0.0,0.0,0.0,0.0117647061124444,0.35686275362968445,0.0,0.0235294122248888,0.0313725508749485,0.7529411911964417,0.13333334028720856,0.0941176488995552,0.062745101749897
pacup2,9.2_36_2,9.2,36,2,13,1564627254147.0,0.6784313917160034,0.6784313917160034,0.364705890417099,0.29411765933036804,0.529411792755127,0.40784314274787903,0.1921568661928177,0.20392157137393951,0.5647059082984924,0.1882352977991104,0.0,0.0,0.9607843160629272,0.34117648005485535,0.05098039284348488,0.01568627543747425,0.13725490868091583,0.13725490868091583,0.10196078568696976,0.0313725508749485,0.0,0.0,0.0,0.0,0.3450980484485626,0.0,0.0235294122248888,0.0235294122248888,0.7411764860153198,0.12156862765550613,0.09019608050584793,0.054901961237192154,0.13725490868091583,0.13725490868091583,0.16862745583057404,0.09803921729326248,0.0,0.0,0.0,0.007843137718737125,0.3490196168422699,0.0,0.027450980618596077,0.027450980618596077,0.7450980544090271,0.125490203499794,0.0941176488995552,0.05882352963089943
pacup2,9.2_36_2,9.2,36,2,14,1564627254162.0,0.6823529601097107,0.6823529601097107,0.364705890417099,0.3019607961177826,0.5333333611488342,0.40784314274787903,0.1882352977991104,0.20392157137393951,0.5764706134796143,0.1921568661928177,0.0,0.0,0.9803921580314636,0.3529411852359772,0.05098039284348488,0.01568627543747425,0.12941177189350128,0.12941177189350128,0.10588235408067703,0.04313725605607033,0.0,0.0,0.0,0.0,0.3450980484485626,0.0,0.019607843831181526,0.019607843831181526,0.7490196228027344,0.12156862765550613,0.09019608050584793,0.054901961237192154,0.15294118225574493,0.15294118225574493,0.16078431904315948,0.09803921729326248,0.003921568859368563,0.0,0.0,0.0,0.3529411852359772,0.0,0.0235294122248888,0.0235294122248888,0.7568627595901489,0.12941177189350128,0.0941176488995552,0.05882352963089943
pacup2,9.2_36_2,9.2,36,2,15,1564627254177.0,0.6705882549285889,0.6745098233222961,0.37254902720451355,0.2980392277240753,0.5254902243614197,0.40392157435417175,0.19607843458652496,0.2078431397676468,0.572549045085907,0.19607843458652496,0.0,0.0,0.9725490212440491,0.3529411852359772,0.054901961237192154,0.01568627543747425,0.13725490868091583,0.1411764770746231,0.10588235408067703,0.0313725508749485,0.0,0.0,0.0,0.0,0.3529411852359772,0.0,0.019607843831181526,0.01568627543747425,0.7529411911964417,0.13333334028720856,0.08627451211214066,0.0470588244497776,0.14509804546833038,0.14901961386203766,0.1568627506494522,0.08235294371843338,0.0,0.0,0.0,0.0,0.3490196168422699,0.0,0.027450980618596077,0.0235294122248888,0.7490196228027344,0.12941177189350128,0.0941176488995552,0.054901961237192154
pacup2,9.2_36_2,9.2,36,2,16,1564627254192.0,0.6784313917160034,0.6823529601097107,0.35686275362968445,0.2980392277240753,0.529411792755127,0.4117647111415863,0.18431372940540314,0.20392157137393951,0.5686274766921997,0.19607843458652496,0.0,0.0,0.9764705896377563,0.35686275362968445,0.05098039284348488,0.01568627543747425,0.13333334028720856,0.13725490868091583,0.09803921729326248,0.03921568766236305,0.0,0.0,0.0,0.0,0.3490196168422699,0.0,0.019607843831181526,0.0235294122248888,0.7568627595901489,0.13725490868091583,0.09019608050584793,0.054901961237192154,0.14509804546833038,0.14901961386203766,0.14509804546833038,0.08627451211214066,0.0,0.0,0.0,0.0,0.3450980484485626,0.0,0.0235294122248888,0.027450980618596077,0.7529411911964417,0.13333334028720856,0.0941176488995552,0.05882352963089943
pacup2,9.2_36_2,9.2,36,2,17,1564627254208.0,0.6823529601097107,0.6784313917160034,0.364705890417099,0.3019607961177826,0.5254902243614197,0.40784314274787903,0.1921568661928177,0.2078431397676468,0.5803921818733215,0.1882352977991104,0.0,0.0,0.9725490212440491,0.3529411852359772,0.06666667014360428,0.0235294122248888,0.13725490868091583,0.13333334028720856,0.10980392247438431,0.0470588244497776,0.0,0.0,0.0,0.0,0.3607843220233917,0.0,0.01568627543747425,0.0235294122248888,0.7529411911964417,0.13333334028720856,0.10980392247438431,0.06666667014360428,0.1568627506494522,0.15294118225574493,0.1411764770746231,0.0784313753247261,0.0,0.0,0.0,0.0,0.35686275362968445,0.0,0.0,0.007843137718737125,0.7490196228027344,0.12941177189350128,0.0941176488995552,0.05098039284348488
pacup2,9.2_36_2,9.2,36,2,18,1564627254223.0,0.6823529601097107,0.6823529601097107,0.3764705955982208,0.3137255012989044,0.529411792755127,0.4117647111415863,0.2078431397676468,0.21960784494876862,0.5607843399047852,0.1764705926179886,0.0,0.0,0.9529411792755127,0.34117648005485535,0.05098039284348488,0.007843137718737125,0.13725490868091583,0.13725490868091583,0.09803921729326248,0.03529411926865578,0.0,0.0,0.0,0.0,0.3686274588108063,0.0,0.0235294122248888,0.027450980618596077,0.7607843279838562,0.14901961386203766,0.10980392247438431,0.06666667014360428,0.14901961386203766,0.14901961386203766,0.15294118225574493,0.09019608050584793,0.0,0.0,0.0,0.0,0.3529411852359772,0.0,0.0117647061124444,0.01568627543747425,0.7450980544090271,0.13333334028720856,0.09803921729326248,0.054901961237192154
pacup2,9.2_36_2,9.2,36,2,19,1564627254236.0,0.6705882549285889,0.6745098233222961,0.3529411852359772,0.3019607961177826,0.5254902243614197,0.40784314274787903,0.1921568661928177,0.21568627655506134,0.5607843399047852,0.1882352977991104,0.0,0.0,0.9764705896377563,0.35686275362968445,0.06666667014360428,0.003921568859368563,0.13725490868091583,0.1411764770746231,0.0941176488995552,0.04313725605607033,0.0,0.0,0.0,0.0,0.3529411852359772,0.0,0.027450980618596077,0.019607843831181526,0.7686274647712708,0.14901961386203766,0.10588235408067703,0.04313725605607033,0.13725490868091583,0.1411764770746231,0.1411764770746231,0.09019608050584793,0.0,0.0,0.0,0.003921568859368563,0.33725491166114807,0.0,0.0313725508749485,0.0235294122248888,0.7529411911964417,0.13333334028720856,0.10980392247438431,0.0470588244497776
pacup2,9.2_36_2,9.2,36,2,20,1564627254252.0,0.6941176652908325,0.6941176652908325,0.37254902720451355,0.30588236451148987,0.545098066329956,0.42352941632270813,0.19607843458652496,0.21176470816135406,0.5686274766921997,0.1882352977991104,0.0,0.0,0.9686274528503418,0.3450980484485626,0.03921568766236305,0.0,0.13333334028720856,0.13333334028720856,0.10588235408067703,0.03921568766236305,0.0,0.0,0.0,0.0,0.35686275362968445,0.0,0.0313725508749485,0.0313725508749485,0.7568627595901489,0.13333334028720856,0.10196078568696976,0.062745101749897,0.14901961386203766,0.14901961386203766,0.16470588743686676,0.09803921729326248,0.0,0.0,0.0,0.003921568859368563,0.3490196168422699,0.0,0.027450980618596077,0.027450980618596077,0.7490196228027344,0.125490203499794,0.09803921729326248,0.05882352963089943
pacup2,9.2_36_2,9.2,36,2,21,1564627254267.0,0.6784313917160034,0.686274528503418,0.3529411852359772,0.2980392277240753,0.5254902243614197,0.4117647111415863,0.1882352977991104,0.20392157137393951,0.5764706134796143,0.1921568661928177,0.0,0.0,0.9647058844566345,0.3529411852359772,0.07058823853731155,0.01568627543747425,0.13333334028720856,0.1411764770746231,0.10196078568696976,0.0470588244497776,0.0,0.0,0.0,0.0,0.35686275362968445,0.0,0.019607843831181526,0.01568627543747425,0.7450980544090271,0.13333334028720856,0.10980392247438431,0.054901961237192154,0.15294118225574493,0.16078431904315948,0.1568627506494522,0.10196078568696976,0.0,0.0,0.0,0.007843137718737125,0.3607843220233917,0.0,0.0235294122248888,0.019607843831181526,0.7490196228027344,0.13725490868091583,0.11372549086809158,0.05882352963089943
pacup2,9.2_36_2,9.2,36,2,22,1564627254282.0,0.6784313917160034,0.6901960968971252,0.3529411852359772,0.30588236451148987,0.5372549295425415,0.41960784792900085,0.1882352977991104,0.21176470816135406,0.5686274766921997,0.18431372940540314,0.0,0.0,0.9764705896377563,0.33725491166114807,0.06666667014360428,0.0117647061124444,0.12941177189350128,0.1411764770746231,0.0941176488995552,0.0470588244497776,0.0,0.0,0.0,0.0,0.3490196168422699,0.0,0.027450980618596077,0.019607843831181526,0.7568627595901489,0.11764705926179886,0.10588235408067703,0.05098039284348488,0.1411764770746231,0.15294118225574493,0.14901961386203766,0.10196078568696976,0.0,0.0,0.0,0.007843137718737125,0.3450980484485626,0.0,0.0313725508749485,0.0235294122248888,0.7529411911964417,0.11372549086809158,0.10980392247438431,0.054901961237192154
pacup2,9.2_36_2,9.2,36,2,23,1564627254298.0,0.6823529601097107,0.6823529601097107,0.3764705955982208,0.30980393290519714,0.5333333611488342,0.4117647111415863,0.2078431397676468,0.21568627655506134,0.5647059082984924,0.1764705926179886,0.0,0.0,0.9529411792755127,0.33725491166114807,0.05882352963089943,0.01568627543747425,0.13725490868091583,0.13725490868091583,0.10196078568696976,0.03529411926865578,0.0,0.0,0.0,0.0,0.364705890417099,0.0,0.01568627543747425,0.019607843831181526,0.7529411911964417,0.13725490868091583,0.10588235408067703,0.062745101749897,0.16470588743686676,0.16470588743686676,0.14509804546833038,0.0784313753247261,0.01568627543747425,0.0,0.0,0.0,0.3607843220233917,0.0,0.007843137718737125,0.0117647061124444,0.7490196228027344,0.13333334028720856,0.09803921729326248,0.054901961237192154
pacup2,9.2_36_2,9.2,36,2,24,1564627254314.0,0.6705882549285889,0.6705882549285889,0.35686275362968445,0.2980392277240753,0.5176470875740051,0.40392157435417175,0.1921568661928177,0.2078431397676468,0.572549045085907,0.1921568661928177,0.0,0.0,0.9607843160629272,0.3529411852359772,0.062745101749897,0.0235294122248888,0.1411764770746231,0.1411764770746231,0.10196078568696976,0.04313725605607033,0.0,0.0,0.0,0.0,0.3607843220233917,0.0,0.01568627543747425,0.0235294122248888,0.7490196228027344,0.1411764770746231,0.10588235408067703,0.06666667014360428,0.16862745583057404,0.16862745583057404,0.125490203499794,0.06666667014360428,0.01568627543747425,0.0,0.0,0.0,0.3607843220233917,0.0,0.0,0.007843137718737125,0.7490196228027344,0.1411764770746231,0.09019608050584793,0.05098039284348488
pacup2,9.2_36_2,9.2,36,2,25,1564627254330.0,0.6784313917160034,0.6823529601097107,0.37254902720451355,0.3176470696926117,0.5333333611488342,0.4117647111415863,0.20000000298023224,0.21960784494876862,0.5607843399047852,0.18039216101169586,0.0,0.0,0.9607843160629272,0.33725491166114807,0.03921568766236305,0.0117647061124444,0.13725490868091583,0.1411764770746231,0.0941176488995552,0.03921568766236305,0.0,0.0,0.0,0.0,0.3607843220233917,0.0,0.019607843831181526,0.027450980618596077,0.7607843279838562,0.13725490868091583,0.08627451211214066,0.05882352963089943,0.13725490868091583,0.1411764770746231,0.16470588743686676,0.10980392247438431,0.0,0.0,0.0,0.0117647061124444,0.35686275362968445,0.0,0.019607843831181526,0.027450980618596077,0.7568627595901489,0.13333334028720856,0.08627451211214066,0.05882352963089943
pacup2,9.2_36_2,9.2,36,2,26,1564627254343.0,0.6784313917160034,0.6784313917160034,0.37254902720451355,0.30588236451148987,0.5372549295425415,0.41960784792900085,0.21176470816135406,0.2235294133424759,0.5607843399047852,0.1764705926179886,0.0,0.0,0.9647058844566345,0.3529411852359772,0.06666667014360428,0.0235294122248888,0.13725490868091583,0.13725490868091583,0.0941176488995552,0.027450980618596077,0.0,0.0,0.0,0.0,0.3607843220233917,0.0,0.01568627543747425,0.01568627543747425,0.7647058963775635,0.15294118225574493,0.11372549086809158,0.07058823853731155,0.13725490868091583,0.13725490868091583,0.1568627506494522,0.09019608050584793,0.0,0.0,0.0,0.007843137718737125,0.3450980484485626,0.0,0.01568627543747425,0.01568627543747425,0.7490196228027344,0.13725490868091583,0.11372549086809158,0.07058823853731155
pacup2,9.2_36_2,9.2,36,2,27,1564627254358.0,0.6627451181411743,0.6705882549285889,0.3607843220233917,0.30588236451148987,0.5137255191802979,0.3960784375667572,0.1882352977991104,0.2078431397676468,0.5607843399047852,0.18039216101169586,0.0,0.0,0.9647058844566345,0.33725491166114807,0.054901961237192154,0.007843137718737125,0.13725490868091583,0.14509804546833038,0.10196078568696976,0.0470588244497776,0.0,0.0,0.0,0.0,0.3450980484485626,0.0,0.019607843831181526,0.01568627543747425,0.7490196228027344,0.12156862765550613,0.09019608050584793,0.04313725605607033,0.13333334028720856,0.1411764770746231,0.14901961386203766,0.0941176488995552,0.0,0.0,0.0,0.0,0.35686275362968445,0.0,0.03921568766236305,0.03529411926865578,0.7607843279838562,0.13333334028720856,0.10980392247438431,0.062745101749897
pacup2,9.2_36_2,9.2,36,2,28,1564627254373.0,0.6666666865348816,0.6705882549285889,0.3529411852359772,0.3019607961177826,0.5254902243614197,0.4117647111415863,0.1882352977991104,0.21568627655506134,0.5568627715110779,0.1921568661928177,0.0,0.0,0.9764705896377563,0.3686274588108063,0.05882352963089943,0.019607843831181526,0.1411764770746231,0.14509804546833038,0.0941176488995552,0.04313725605607033,0.0,0.0,0.0,0.0,0.3490196168422699,0.0,0.0117647061124444,0.019607843831181526,0.7686274647712708,0.16078431904315948,0.09803921729326248,0.05882352963089943,0.13725490868091583,0.1411764770746231,0.1411764770746231,0.09019608050584793,0.0,0.0,0.0,0.003921568859368563,0.3333333432674408,0.0,0.007843137718737125,0.01568627543747425,0.7529411911964417,0.14509804546833038,0.0941176488995552,0.054901961237192154
pacup2,9.2_36_2,9.2,36,2,29,1564627254388.0,0.686274528503418,0.6823529601097107,0.3843137323856354,0.32156863808631897,0.5372549295425415,0.4117647111415863,0.2078431397676468,0.22745098173618317,0.5568627715110779,0.1764705926179886,0.0,0.0,0.9607843160629272,0.3333333432674408,0.0470588244497776,0.0117647061124444,0.13725490868091583,0.13333334028720856,0.10196078568696976,0.03921568766236305,0.0,0.0,0.0,0.0,0.3529411852359772,0.0,0.0235294122248888,0.027450980618596077,0.7568627595901489,0.12941177189350128,0.09019608050584793,0.054901961237192154,0.1411764770746231,0.13725490868091583,0.1568627506494522,0.0941176488995552,0.0,0.0,0.0,0.0,0.3607843220233917,0.0,0.0313725508749485,0.03529411926865578,0.7647058963775635,0.13725490868091583,0.09803921729326248,0.062745101749897
pacup2,9.2_36_2,9.2,36,2,30,1564627254405.0,0.6666666865348816,0.658823549747467,0.3490196168422699,0.2862745225429535,0.5137255191802979,0.38823530077934265,0.1764705926179886,0.19607843458652496,0.5568627715110779,0.1764705926179886,0.0,0.0,0.9647058844566345,0.33725491166114807,0.05098039284348488,0.01568627543747425,0.14509804546833038,0.13725490868091583,0.09803921729326248,0.03529411926865578,0.0,0.0,0.0,0.0,0.35686275362968445,0.0,0.027450980618596077,0.0313725508749485,0.7647058963775635,0.13725490868091583,0.09803921729326248,0.062745101749897,0.14901961386203766,0.1411764770746231,0.15294118225574493,0.09019608050584793,0.0,0.0,0.0,0.0,0.3450980484485626,0.0,0.019607843831181526,0.0235294122248888,0.7529411911964417,0.125490203499794,0.09019608050584793,0.054901961237192154
pacup2,9.2_36_2,9.2,36,2,31,1564627254420.0,0.6784313917160034,0.6784313917160034,0.3764705955982208,0.30980393290519714,0.5333333611488342,0.40784314274787903,0.20000000298023224,0.21568627655506134,0.5568627715110779,0.1764705926179886,0.0,0.0,0.95686274766922,0.3333333432674408,0.0470588244497776,0.01568627543747425,0.13333334028720856,0.13333334028720856,0.09803921729326248,0.0313725508749485,0.0,0.0,0.0,0.0,0.35686275362968445,0.0,0.0235294122248888,0.027450980618596077,0.7568627595901489,0.13333334028720856,0.0941176488995552,0.062745101749897,0.15294118225574493,0.15294118225574493,0.16078431904315948,0.0941176488995552,0.007843137718737125,0.0,0.0,0.0,0.3529411852359772,0.0,0.0235294122248888,0.027450980618596077,0.7529411911964417,0.12941177189350128,0.0941176488995552,0.062745101749897
pacup2,9.2_36_2,9.2,36,2,32,1564627254434.0,0.6823529601097107,0.6705882549285889,0.3490196168422699,0.2862745225429535,0.529411792755127,0.4117647111415863,0.1921568661928177,0.2078431397676468,0.572549045085907,0.1882352977991104,0.0,0.0,0.9725490212440491,0.364705890417099,0.07058823853731155,0.0117647061124444,0.13725490868091583,0.125490203499794,0.09803921729326248,0.03529411926865578,0.0,0.0,0.0,0.0,0.3529411852359772,0.0,0.01568627543747425,0.01568627543747425,0.7529411911964417,0.14509804546833038,0.10980392247438431,0.05098039284348488,0.14901961386203766,0.13725490868091583,0.15294118225574493,0.09019608050584793,0.0,0.0,0.0,0.0117647061124444,0.3490196168422699,0.0,0.019607843831181526,0.019607843831181526,0.7490196228027344,0.1411764770746231,0.11372549086809158,0.054901961237192154
